002110,三钢闽光,7.5
002111,威海广泰,7.0
002112,三变科技,5.1
002113,ST天润,6.4
002114,罗平锌电,5.8
002115,三维通信,6.7
002116,中国海诚,6.4
002117,东港股份,7.3
002118,紫鑫药业,5.4
002119,康强电子,6.2
002120,韵达股份,7.1
002121,科陆电子,6.4
002122,*ST天马,6.3
002123,梦网集团,6.9
002124,天邦股份,7.3
002125,湘潭电化,5.6
002126,银轮股份,7.4
002127,南极电商,7.5
002128,露天煤业,7.7
002129,中环股份,8.1
002130,沃尔核材,7.2
002131,利欧股份,7.2
002132,恒星科技,6.4
002133,广宇集团,6.4
002134,天津普林,6.0
002135,东南网架,7.1
002136,安纳达,6.5
002137,麦达数字,6.6
002138,顺络电子,7.4
002139,拓邦股份,7.0
002140,东华科技,7.5
002141,贤丰控股,6.0
002142,宁波银行,7.7
002144,宏达高科,6.7
002145,中核钛白,7.2
002146,荣盛发展,8.0
002147,ST新光,6.1
002148,北纬科技,7.3
002149,西部材料,6.6
002150,通润装备,5.9
002151,北斗星通,8.3
002152,广电运通,7.7
002153,石基信息,7.0
002154,报喜鸟,7.0
002155,湖南黄金,6.4
002156,通富微电,6.8
002157,正邦科技,6.9
002158,汉钟精机,6.9
002159,三特索道,6.3
002160,常铝股份,6.4
002161,远望谷,7.2
002162,悦心健康,5.9
002163,中航三鑫,6.4
002164,宁波东力,5.7
002165,红宝丽,5.8
002166,莱茵生物,5.5
002167,东方锆业,7.3
002168,惠程科技,7.5
002169,智光电气,6.7
002170,芭田股份,5.9
002171,楚江新材,7.4
002172,澳洋健康,5.6
002173,创新医疗,6.0
002174,游族网络,7.1
002175,*ST东网,6.4
002176,江特电机,5.2
002177,御银股份,6.9
002178,延华智能,5.4
002179,中航光电,7.4
002180,纳思达,7.0
002181,粤传媒,6.8
002182,云海金属,7.8
002183,怡亚通,6.7
002184,海得控制,5.5
002185,华天科技,7.5
002186,全聚德,6.9
002187,广百股份,6.0
002188,*ST巴士,5.5
002189,中光学,6.5
002190,*ST集成,5.6
002191,劲嘉股份,7.6
002192,融捷股份,6.8
002193,如意集团,6.5
002194,武汉凡谷,6.9
002195,二三四五,7.4
002196,方正电机,5.6
002197,证通电子,6.2
002198,嘉应制药,6.4
002199,东晶电子,6.4
002200,*ST云投,5.3
002201,九鼎新材,6.3
002202,金风科技,7.5
002203,海亮股份,7.5
002204,大连重工,6.8
002205,国统股份,5.1
002206,海利得,6.7
002207,ST准油,6.0
002208,合肥城建,7.5
002209,达意隆,6.1
002210,*ST飞马,7.4
002211,宏达新材,6.2
002212,南洋股份,6.5
002213,特尔佳,6.5
002214,大立科技,7.4
002215,诺普信,7.2
002216,三全食品,5.3
002217,合力泰,7.2
002218,拓日新能,7.2
002219,恒康医疗,4.9
002220,ST天宝,4.7
002221,东华能源,7.4
002222,福晶科技,7.7
002223,鱼跃医疗,7.2
002224,三力士,6.6
002225,濮耐股份,6.6
002226,江南化工,7.9
002227,奥特迅,5.9
002228,合兴包装,6.2
002229,鸿博股份,6.9
002230,科大讯飞,6.8
002231,奥维通信,6.0
002232,启明信息,6.3
002233,塔牌集团,7.9
002234,民和股份,6.3
002235,安妮股份,6.6
002236,大华股份,7.3
002237,恒邦股份,6.8
002238,天威视讯,7.7
002239,奥特佳,6.3
002240,威华股份,7.3
002241,歌尔股份,8.1
002242,九阳股份,7.5
002243,通产丽星,6.6
002244,滨江集团,7.6
002245,澳洋顺昌,6.3
002246,北化股份,6.6
002247,聚力文化,5.3
002248,华东数控,5.7
002249,大洋电机,7.2
002250,联化科技,6.5
002251,步步高,7.6
002252,上海莱士,7.0
002253,川大智胜,6.5
002254,泰和新材,7.2
002255,海陆重工,6.0
002256,兆新股份,6.3
002258,利尔化学,6.6
002259,*ST升达,6.6
002261,拓维信息,7.3
002262,恩华药业,6.3
002263,*ST东南,6.6
002264,新华都,6.7
002265,西仪股份,5.8
002266,浙富控股,7.1
002267,陕天然气,7.4
002268,卫士通,6.6
002269,美邦服饰,6.3
002270,华明装备,6.9
002271,东方雨虹,6.4
002272,川润股份,6.2
002273,水晶光电,8.5
002274,华昌化工,6.1
002275,桂林三金,6.6
