id,name,area,dazhihui,eastmoney,jinrongjie,jinrongjie_score,tonghuashun
000955,欣龙控股,SZ,6.4,59.08,20.11,53.53,4.5
000957,中通客车,SZ,6.3,56.24,20.04,64.94,4.9
000958,东方能源,SZ,7.1,65.61,20.15,66.43,5.1
000959,首钢股份,SZ,7.0,71.73,21.45,58.49,6.0
000960,锡业股份,SZ,7.5,75.75,21.64,66.49,5.7
000961,中南建设,SZ,7.4,71.7,20.0,56.19,6.8
000962,东方钽业,SZ,6.7,67.49,20.03,67.70,4.4
000963,华东医药,SZ,8.1,79.45,82.52,57.07,6.9
000965,天保基建,SZ,7.7,72.26,76.79,61.24,6.8
000966,长源电力,SZ,7.2,67.54,68.65,61.96,5.9
000967,盈峰环境,SZ,7.5,73.12,84.37,68.20,6.5
000968,蓝焰控股,SZ,7.0,69.13,25.06,63.02,5.3
000969,安泰科技,SZ,7.2,61.31,21.54,67.40,4.6
000970,中科三环,SZ,7.2,73.73,20.37,51.61,4.9
000971,*ST高升,SZ,7.0,67.31,36.18,59.52,6.3
000972,ST中基,SZ,4.1,54.9,20.12,57.18,3.9
000973,佛塑科技,SZ,6.9,60.65,20.46,50.29,4.3
000975,银泰黄金,SZ,7.7,75.84,61.01,67.46,5.4
000976,华铁股份,SZ,7.5,65.29,23.34,47.06,5.2
000977,浪潮信息,SZ,7.7,80.63,72.96,53.34,7.0
000978,桂林旅游,SZ,6.6,61.18,20.09,72.33,5.0
000980,众泰汽车,SZ,6.0,48.71,20.0,55.15,3.9
000981,ST银亿,SZ,6.1,49.64,20.26,50.53,4.0
000982,*ST中绒,SZ,6.1,56.99,82.57,54.65,5.0
000983,西山煤电,SZ,7.2,73.43,21.04,74.09,5.3
000985,大庆华科,SZ,5.9,58.98,30.01,66.63,4.7
000987,越秀金控,SZ,7.3,69.26,49.12,55.51,6.2
000988,华工科技,SZ,7.4,72.17,30.49,59.23,5.9
000989,九芝堂,SZ,7.1,70.43,45.94,67.87,6.8
000990,诚志股份,SZ,7.1,66.57,22.87,62.48,5.1
000993,闽东电力,SZ,6.5,57.73,20.83,67.55,4.4
000996,中国中期,SZ,6.8,61.75,20.01,62.76,4.9
000997,新大陆,SZ,7.2,66.97,20.22,58.77,4.7
000998,隆平高科,SZ,7.4,61.76,20.41,53.82,4.7
000999,华润三九,SZ,6.8,69.42,20.16,58.04,5.7
001696,宗申动力,SZ,8.1,69.32,79.24,71.18,6.7
001872,招商港口,SZ,7.2,68,20.73,62.10,4.8
001896,豫能控股,SZ,6.8,62.44,22.88,56.39,4.8
001914,招商积余,SZ,6.4,61.91,42.68,63.61,5.7
001965,招商公路,SZ,7.2,67.67,67.63,66.46,5.1
001979,招商蛇口,SZ,7.9,68.87,66.28,63.06,5.4
002001,新和成,SZ,7.4,79.84,21.88,42.92,5.7
002002,鸿达兴业,SZ,7.4,69.95,20.09,63.68,5.0
002003,伟星股份,SZ,6.9,71.75,23.5,68.22,5.2
002004,华邦健康,SZ,7.2,64.51,36.75,55.58,5.6
002005,*ST德豪,SZ,5.8,57.11,23.02,56.24,3.6
002006,精功科技,SZ,6.6,63.73,20.03,58.49,4.7
002007,华兰生物,SZ,6.9,70.98,37.31,57.69,5.4
002008,大族激光,SZ,7.3,74.61,23.08,65.02,5.9
002009,天奇股份,SZ,6.4,62.22,32.25,62.19,5.3
002010,传化智联,SZ,7.4,67.79,20.09,45.52,6.3
002011,盾安环境,SZ,6.6,61.96,20.15,59.60,4.6
002012,凯恩股份,SZ,6.5,68.52,21.15,64.05,5.1
002013,中航机电,SZ,7.0,76.65,43.2,56.88,6.9
002014,永新股份,SZ,6.2,67.24,20.46,58.47,5.5
002015,协鑫能科,SZ,5.5,69.52,20.47,57.42,5.3
002016,世荣兆业,SZ,7.2,60.5,38.04,60.66,3.9
002017,东信和平,SZ,6.4,62.5,20.12,56.35,4.7
002019,亿帆医药,SZ,7.8,72.2,77.86,52.80,6.1
002020,京新药业,SZ,6.5,64.06,20.35,53.49,4.8
002021,*ST中捷,SZ,6.1,62.31,22.1,61.13,5.4
002022,科华生物,SZ,5.8,61.66,20.29,44.93,4.7
002023,海特高新,SZ,7.5,70.13,35.15,61.33,5.2
002024,苏宁易购,SZ,7.2,73.8,20.01,54.58,4.9
002025,航天电器,SZ,8.2,78.98,57.12,54.64,6.4
002026,山东威达,SZ,7.1,67.36,20.0,54.61,6.0
002027,分众传媒,SZ,7.8,76.89,39.73,64.91,6.9
002028,思源电气,SZ,7.3,78.64,38.68,52.23,5.9
002029,七匹狼,SZ,6.4,60.47,20.0,74.28,5.2
002030,达安基因,SZ,7.1,63.17,20.0,61.10,5.3
002031,巨轮智能,SZ,6.4,63.1,20.22,61.80,4.4
002032,苏泊尔,SZ,6.8,66.62,26.02,44.63,5.5
002033,丽江股份,SZ,7.2,65.67,26.14,65.22,4.9
002034,旺能环境,SZ,7.2,68.38,42.58,66.93,7.0
002035,华帝股份,SZ,7.0,69.21,21.88,65.67,5.4
002036,联创电子,SZ,6.8,70.35,20.74,55.92,5.2
002037,保利联合,SZ,5.8,61.26,20.06,69.64,4.4
002038,双鹭药业,SZ,6.9,59.59,20.42,61.26,4.0
002039,黔源电力,SZ,7.1,71.71,20.0,62.20,6.8
002040,南京港,SZ,6.8,65.05,21.02,66.80,4.7
002041,登海种业,SZ,5.4,58.5,20.0,53.34,4.6
002042,华孚时尚,SZ,6.2,58.56,20.06,66.56,5.1
002043,兔宝宝,SZ,5.6,65.24,20.67,55.16,4.7
002044,美年健康,SZ,6.3,60.5,20.3,47.40,5.2
002045,国光电器,SZ,5.7,66.75,25.22,53.12,4.8
002046,轴研科技,SZ,6.2,57.69,25.24,72.62,4.4
002047,宝鹰股份,SZ,6.8,58.81,20.0,53.93,4.1
002048,宁波华翔,SZ,7.1,74.1,21.91,59.97,6.0
002049,紫光国微,SZ,7.9,76.88,72.71,57.98,6.6
002050,三花智控,SZ,8.3,85.2,57.57,56.72,6.4
002051,中工国际,SZ,7.1,65.81,21.74,64.54,4.7
002052,*ST同洲,SZ,5.6,43.02,21.31,63.23,4.0
002053,云南能投,SZ,7.6,69.58,21.16,71.81,5.4
002054,德美化工,SZ,6.3,62.3,21.51,63.21,4.7
002055,得润电子,SZ,7.1,62.85,20.57,66.48,4.7
002056,横店东磁,SZ,7.5,74.56,20.47,50.09,5.6
002057,中钢天源,SZ,6.4,65.67,20.07,69.20,4.6
002058,威尔泰,SZ,6.4,52.82,92.74,51.02,4.8
002059,云南旅游,SZ,6.9,68.76,28.05,56.99,5.0
002060,粤水电,SZ,6.4,69.39,22.26,59.10,4.7
002061,浙江交科,SZ,5.9,64.23,20.0,53.08,5.3
002062,宏润建设,SZ,6.1,66.11,53.26,57.49,4.6
002063,远光软件,SZ,8.0,80.04,32.26,69.58,6.1
002064,华峰氨纶,SZ,7.1,68.85,74.75,60.50,5.0
002065,东华软件,SZ,7.5,78.31,29.57,46.36,5.8
002066,瑞泰科技,SZ,5.9,67.87,73.9,69.58,4.7
002067,景兴纸业,SZ,7.0,60.69,21.94,56.42,4.7
002068,黑猫股份,SZ,6.0,62.93,20.0,60.42,6.0
002069,獐子岛,SZ,5.9,57.31,21.64,61.40,5.1
002071,长城影视,SZ,6.7,53.56,20.36,48.34,4.4
002072,*ST凯瑞,SZ,6.7,55.75,64.9,48.76,6.5
002073,软控股份,SZ,6.7,58.12,20.13,68.75,4.5
002074,国轩高科,SZ,7.0,64.72,59.3,62.09,6.1
002075,沙钢股份,SZ,7.1,69.17,75.24,54.57,6.6
002076,*ST雪莱,SZ,6.3,47.88,21.17,51.99,4.7
002077,*ST大港,SZ,6.1,46.13,20.0,62.41,4.9
002078,太阳纸业,SZ,7.3,75.6,24.85,61.09,5.1
002079,苏州固锝,SZ,7.4,67.06,34.01,57.23,4.7
002080,中材科技,SZ,7.6,77.31,86.06,61.34,7.3
002081,金螳螂,SZ,7.4,69.93,69.0,69.89,5.1
002082,万邦德,SZ,6.6,61.67,20.71,51.17,4.3
002083,孚日股份,SZ,5.7,62.84,20.0,59.73,4.7
002084,海鸥住工,SZ,6.9,64.8,20.0,68.11,5.9
002085,万丰奥威,SZ,6.7,62.61,20.22,58.38,5.0
002086,ST东海洋,SZ,5.5,46.74,20.05,59.89,4.7
002087,新野纺织,SZ,6.1,58.88,32.28,63.37,4.4
002088,鲁阳节能,SZ,6.3,63.37,20.05,72.44,4.6
002089,*ST新海,SZ,6.0,53.22,21.33,52.82,4.0
002090,金智科技,SZ,6.0,60.16,24.57,63.47,4.0
002091,江苏国泰,SZ,7.7,71.32,20.17,58.29,5.6
002092,中泰化学,SZ,6.5,60.19,20.9,67.51,4.3
002093,国脉科技,SZ,6.9,61.07,53.56,44.72,4.1
002094,青岛金王,SZ,5.5,56.33,20.77,57.05,4.1
002095,生意宝,SZ,6.9,64.12,20.13,50.27,4.5
002096,南岭民爆,SZ,4.6,54.53,20.02,52.95,4.5
002097,山河智能,SZ,6.9,75.4,67.33,64.23,6.6
002098,浔兴股份,SZ,6.1,60,21.78,74.96,4.3
002099,海翔药业,SZ,7.0,65.92,20.0,44.45,4.3
002100,天康生物,SZ,6.4,71.72,51.52,48.60,6.8
002101,广东鸿图,SZ,6.1,63.08,20.73,68.71,4.4
002102,ST冠福,SZ,5.7,61.37,20.23,54.70,4.9
002103,广博股份,SZ,5.5,50.07,20.27,52.21,4.4
002104,恒宝股份,SZ,6.7,59.8,20.0,67.30,5.2
002105,信隆健康,SZ,6.3,63.59,20.76,69.61,5.1
002106,莱宝高科,SZ,7.9,83.3,20.0,54.68,7.0
002107,沃华医药,SZ,5.7,68.98,60.88,71.10,6.5
002108,沧州明珠,SZ,7.0,66.85,24.65,59.86,5.5
002109,兴化股份,SZ,6.3,57.75,22.17,67.61,5.0
002110,三钢闽光,SZ,7.5,75.48,20.1,61.09,5.3
002111,威海广泰,SZ,7.0,69.78,20.13,64.53,5.0
002112,三变科技,SZ,5.1,52.47,20.01,60.64,4.3
002113,*ST天润,SZ,6.4,53.92,58.56,48.77,6.0
002114,罗平锌电,SZ,5.8,60.41,20.01,67.81,4.9
002115,三维通信,SZ,6.7,69.6,20.03,63.46,4.8
002116,中国海诚,SZ,6.4,60.72,21.13,74.53,5.6
002117,东港股份,SZ,7.3,67.62,20.0,58.38,4.6
002118,紫鑫药业,SZ,5.4,48.81,20.1,71.32,3.3
002119,康强电子,SZ,6.2,62.63,20.22,70.32,5.1
002120,韵达股份,SZ,7.1,71.48,20.18,55.15,6.1
002121,*ST科陆,SZ,6.4,53.97,20.52,61.69,5.0
002122,*ST天马,SZ,6.3,55.27,46.26,64.92,4.5
002123,梦网集团,SZ,6.9,65.12,24.86,47.14,4.8
002124,天邦股份,SZ,7.3,74.35,87.78,53.77,5.6
002125,湘潭电化,SZ,5.6,65.9,96.0,69.32,5.9
002126,银轮股份,SZ,7.4,76.19,34.37,66.96,6.6
002127,南极电商,SZ,7.5,70.89,20.0,48.55,5.9
002128,露天煤业,SZ,7.7,74.03,98.75,72.67,7.2
002129,中环股份,SZ,8.1,80.58,98.49,63.18,7.1
002130,沃尔核材,SZ,7.2,71.68,65.45,66.82,5.9
002131,利欧股份,SZ,7.2,67.96,20.05,44.73,5.7
002132,恒星科技,SZ,6.4,64.8,33.49,63.39,5.6
002133,广宇集团,SZ,6.4,66.65,23.81,65.41,5.0
002134,天津普林,SZ,6.0,59.39,25.04,57.75,5.0
002135,东南网架,SZ,7.1,78.06,20.0,69.44,6.5
002136,安纳达,SZ,6.5,66.96,98.27,59.63,6.6
002137,麦达数字,SZ,6.6,63.62,21.93,60.38,4.5
002138,顺络电子,SZ,7.4,75.48,35.68,49.23,6.0
002139,拓邦股份,SZ,7.0,73.63,20.59,64.14,5.4
002140,东华科技,SZ,7.5,67.96,83.76,72.36,6.0
002141,贤丰控股,SZ,6.0,60.95,20.46,52.83,4.5
002142,宁波银行,SZ,7.7,78.57,66.27,52.54,7.0
002144,宏达高科,SZ,6.7,62.45,20.67,77.96,4.8
002145,中核钛白,SZ,7.2,69.94,68.26,63.22,5.6
002146,荣盛发展,SZ,8.0,73.24,24.51,66.54,6.1
002147,*ST新光,SZ,6.1,52.61,20.97,62.35,4.5
002148,北纬科技,SZ,7.3,63.11,20.0,64.26,4.8
002149,西部材料,SZ,6.6,58.18,20.01,78.44,4.7
002150,通润装备,SZ,5.9,67.53,25.72,53.02,4.6
002151,北斗星通,SZ,8.3,75.78,82.05,50.19,7.0
002152,广电运通,SZ,7.7,74.62,20.0,61.18,6.3
002153,石基信息,SZ,7.0,73.2,57.65,57.90,5.7
002154,报喜鸟,SZ,7.0,61.04,21.55,49.46,4.9
002155,湖南黄金,SZ,6.4,62.37,21.36,58.30,4.2
002156,通富微电,SZ,6.8,76.21,56.82,53.90,5.6
002157,正邦科技,SZ,6.9,73.87,23.68,54.65,5.1
002158,汉钟精机,SZ,6.9,75.99,91.68,69.20,5.6
002159,三特索道,SZ,6.3,59.79,23.54,72.89,5.5
002160,常铝股份,SZ,6.4,65.99,21.21,66.72,4.8
002161,远望谷,SZ,7.2,61.26,21.01,55.31,4.1
002162,悦心健康,SZ,5.9,54.92,20.18,69.79,4.4
002163,中航三鑫,SZ,6.4,68.23,25.55,61.94,5.5
002164,宁波东力,SZ,5.7,60.96,20.25,68.30,4.4
002165,红宝丽,SZ,5.8,55.79,20.0,53.94,4.2
002166,莱茵生物,SZ,5.5,58.55,20.1,60.27,3.9
002167,东方锆业,SZ,7.3,62.33,24.49,70.06,4.7
002168,惠程科技,SZ,7.5,66.54,20.58,68.70,5.0
002169,智光电气,SZ,6.7,60.23,23.25,52.07,4.1
002170,芭田股份,SZ,5.9,58.06,20.0,56.77,5.3
002171,楚江新材,SZ,7.4,75.53,91.93,60.27,6.6
002172,澳洋健康,SZ,5.6,51.35,32.58,52.73,4.1
002173,创新医疗,SZ,6.0,56.64,20.1,52.28,4.8
002174,游族网络,SZ,7.1,57.45,29.56,36.99,5.7
002175,*ST东网,SZ,6.4,65.82,20.53,65.13,4.9
002176,*ST江特,SZ,5.2,44.17,20.76,43.28,4.2
002177,御银股份,SZ,6.9,56.01,22.25,57.01,3.8
002178,延华智能,SZ,5.4,61.23,21.14,55.63,4.2
002179,中航光电,SZ,7.4,76.13,79.03,46.25,6.3
002180,纳思达,SZ,7.0,73.71,24.73,41.96,6.8
002181,粤传媒,SZ,6.8,62.36,20.05,57.23,4.9
002182,云海金属,SZ,7.8,70.54,22.36,62.85,4.2
002183,怡亚通,SZ,6.7,63.77,20.0,64.94,5.8
002184,海得控制,SZ,5.5,69.57,20.33,62.22,5.9
002185,华天科技,SZ,7.5,75.99,88.81,51.76,7.0
002186,全聚德,SZ,6.9,65.81,24.36,76.77,5.5
002187,广百股份,SZ,6.0,50.4,81.12,54.49,3.6
002188,*ST巴士,SZ,5.5,55.64,25.61,51.81,4.3
002189,中光学,SZ,6.5,66.01,21.25,60.40,4.6
002190,*ST集成,SZ,5.6,53.98,24.71,50.05,4.5
002191,劲嘉股份,SZ,7.6,70.32,21.12,62.86,5.1
002192,*ST融捷,SZ,6.8,55.1,20.12,49.31,4.2
002193,如意集团,SZ,6.5,55.62,20.17,66.39,5.0
002194,武汉凡谷,SZ,6.9,84.91,50.32,53.00,6.2
002195,二三四五,SZ,7.4,66.94,21.15,50.27,3.6
002196,方正电机,SZ,5.6,59.32,20.0,54.79,4.6
002197,证通电子,SZ,6.2,60.02,22.31,64.30,5.0
002198,嘉应制药,SZ,6.4,55.59,20.82,54.07,4.2
002199,东晶电子,SZ,6.4,60.38,20.98,59.13,4.8
002200,*ST云投,SZ,5.3,55.23,22.02,73.52,4.6
002201,九鼎新材,SZ,6.3,64.73,20.01,52.87,4.8
002202,金风科技,SZ,7.5,77.49,20.69,57.67,5.9
002203,海亮股份,SZ,7.5,78.54,20.47,64.01,6.3
002204,大连重工,SZ,6.8,66.95,20.0,60.20,6.5
002205,国统股份,SZ,5.1,54.44,22.97,56.58,4.1
002206,海利得,SZ,6.7,68.76,22.42,67.26,5.2
002207,ST准油,SZ,6.0,65.69,24.12,56.67,4.5
002208,合肥城建,SZ,7.5,72.89,63.89,71.60,7.2
002209,达意隆,SZ,6.1,59.46,20.05,56.00,4.7
002210,*ST飞马,SZ,7.4,53.43,28.81,70.20,5.5
002211,宏达新材,SZ,6.2,60.14,20.63,72.62,5.1
002212,南洋股份,SZ,6.5,72.44,50.61,54.38,6.3
002213,特尔佳,SZ,6.5,69.5,25.61,63.92,6.1
002214,大立科技,SZ,7.4,72.7,20.01,67.22,5.2
002215,诺普信,SZ,7.2,67.08,92.42,60.97,5.7
002216,三全食品,SZ,5.3,71.78,73.12,58.03,5.8
002217,合力泰,SZ,7.2,70.38,20.15,53.58,4.8
002218,拓日新能,SZ,7.2,71.37,75.36,68.62,6.6
002219,*ST恒康,SZ,4.9,46.67,20.0,54.74,4.0
002220,ST天宝,SZ,4.7,44.5,20.6,40.67,3.3
002221,东华能源,SZ,7.4,65.92,74.03,46.31,5.7
002222,福晶科技,SZ,7.7,74.64,23.09,65.24,5.4
002223,鱼跃医疗,SZ,7.2,69.4,20.1,44.52,5.5
002224,三力士,SZ,6.6,67.21,21.18,64.43,4.3
002225,濮耐股份,SZ,6.6,70.83,80.44,68.90,7.0
002226,江南化工,SZ,7.9,74.95,26.4,66.34,5.8
002227,奥特迅,SZ,5.9,60.04,21.96,59.41,3.9
002228,合兴包装,SZ,6.2,64.23,20.0,68.55,6.0
002229,鸿博股份,SZ,6.9,58.74,21.16,67.70,3.4
002230,科大讯飞,SZ,6.8,71.95,20.86,57.12,4.7
002231,奥维通信,SZ,6.0,59.31,24.18,59.58,4.3
002232,启明信息,SZ,6.3,65.09,26.62,66.61,4.6
002233,塔牌集团,SZ,7.9,72.9,73.51,56.58,6.0
002234,民和股份,SZ,6.3,68.92,31.87,39.45,4.5
002235,安妮股份,SZ,6.6,52.59,21.31,46.25,3.6
002236,大华股份,SZ,7.3,79.91,26.39,61.39,5.8
002237,恒邦股份,SZ,6.8,68.45,20.37,63.80,5.2
002238,天威视讯,SZ,7.7,64.69,23.97,72.06,6.5
002239,奥特佳,SZ,6.3,57.69,20.74,49.16,4.2
002240,威华股份,SZ,7.3,64.07,29.42,67.44,5.0
002241,歌尔股份,SZ,8.1,85.67,57.17,53.14,7.0
002242,九阳股份,SZ,7.5,70.65,43.29,46.12,6.6
002243,通产丽星,SZ,6.6,66.31,32.75,68.05,4.7
002244,滨江集团,SZ,7.6,69.8,92.77,61.57,7.0
002245,澳洋顺昌,SZ,6.3,65.85,23.87,57.01,4.6
002246,北化股份,SZ,6.6,63.36,67.05,67.26,4.4
002247,*ST聚力,SZ,5.3,47.71,20.76,64.63,3.9
002248,华东数控,SZ,5.7,63.5,20.6,69.21,4.5
002249,大洋电机,SZ,7.2,62.25,25.48,68.60,5.5
002250,联化科技,SZ,6.5,70.3,76.55,63.25,5.7
002251,步步高,SZ,7.6,65.52,62.3,59.70,7.2
002252,上海莱士,SZ,7.0,67.46,44.93,53.92,5.8
002253,川大智胜,SZ,6.5,63.75,23.89,70.78,5.1
002254,泰和新材,SZ,7.2,72.72,62.56,66.35,6.0
002255,*ST海陆,SZ,6.0,48.21,20.45,63.96,4.5
002256,*ST兆新,SZ,6.3,45.15,21.02,53.24,3.9
002258,利尔化学,SZ,6.6,70.84,20.13,56.78,5.4
002259,*ST升达,SZ,6.6,59.71,25.37,57.81,5.0
002261,拓维信息,SZ,7.3,63.65,23.14,51.20,5.1
002262,恩华药业,SZ,6.3,74.18,20.0,48.02,4.8
002263,*ST东南,SZ,6.6,67.48,30.94,65.24,6.0
002264,新华都,SZ,6.7,58.15,20.0,68.79,4.6
002265,西仪股份,SZ,5.8,57.6,20.3,68.39,3.6
002266,浙富控股,SZ,7.1,63.97,20.08,77.07,4.5
002267,陕天然气,SZ,7.4,67.03,94.79,59.76,6.0
002268,卫士通,SZ,6.6,68.95,20.0,59.26,4.7
002269,美邦服饰,SZ,6.3,55.77,25.94,48.06,4.5
002270,华明装备,SZ,6.9,66.77,25.44,66.20,6.5
002271,东方雨虹,SZ,6.4,71.91,20.0,49.62,5.3
002272,川润股份,SZ,6.2,63.5,21.23,63.27,4.3
002273,水晶光电,SZ,8.5,75.26,28.92,62.56,6.6
002274,华昌化工,SZ,6.1,60.08,25.58,68.87,3.7
002275,桂林三金,SZ,6.6,61.62,28.63,58.55,5.0
002276,万马股份,SZ,6.2,68.37,25.37,46.46,4.2
002277,友阿股份,SZ,7.1,62.95,20.0,58.18,5.6
002278,神开股份,SZ,5.9,56.47,21.58,80.52,4.3
002279,久其软件,SZ,5.4,63.95,20.76,61.09,4.1
002280,联络互动,SZ,6.3,55.39,20.51,41.69,3.9
002281,光迅科技,SZ,6.8,70.79,29.78,49.29,4.5
002282,博深股份,SZ,6.4,67.38,20.88,60.71,4.7
002283,天润工业,SZ,6.5,77.75,87.75,63.62,6.3
002284,亚太股份,SZ,6.1,61.58,22.39,55.41,4.6
002285,世联行,SZ,7.2,67.68,20.36,60.31,5.7
002286,保龄宝,SZ,6.1,65.02,83.43,54.61,5.4
002287,奇正藏药,SZ,6.2,60.85,22.04,64.21,4.6
002288,超华科技,SZ,6.5,59.85,20.29,49.44,4.6
002289,*ST宇顺,SZ,5.4,51.35,20.05,57.24,3.7
002290,*ST中科,SZ,7.4,64.53,29.54,68.53,7.2
002291,星期六,SZ,6.1,60.34,20.0,55.18,5.2
002292,奥飞娱乐,SZ,7.4,60.48,20.29,45.93,4.4
002293,罗莱生活,SZ,7.5,77.22,73.12,75.24,6.4
002294,信立泰,SZ,7.4,76.61,21.74,63.23,5.4
002295,精艺股份,SZ,5.9,66.11,21.06,68.78,5.7
002296,辉煌科技,SZ,6.4,65.98,20.02,62.87,4.7
002297,博云新材,SZ,7.1,57.19,20.61,72.18,4.4
002298,中电兴发,SZ,7.5,73.12,25.01,61.34,5.8
002299,圣农发展,SZ,7.4,78.03,20.17,55.77,5.5
002300,太阳电缆,SZ,6.6,67.68,54.74,64.35,6.0
002301,齐心集团,SZ,7.0,65.86,20.18,58.45,5.0
002302,西部建设,SZ,6.7,66.74,24.03,47.69,4.7
002303,美盈森,SZ,7.5,65.6,87.89,64.01,5.7
002304,洋河股份,SZ,7.7,75.2,55.55,59.16,7.2
002305,南国置业,SZ,6.3,61.74,22.64,51.18,4.8
002306,ST云网,SZ,7.8,64.16,20.0,73.55,6.5
002307,北新路桥,SZ,6.3,65,22.09,66.72,4.6
002308,威创股份,SZ,6.9,59.03,30.32,57.46,5.9
002309,中利集团,SZ,5.8,61.34,21.63,49.95,4.5
002310,东方园林,SZ,6.6,66,20.0,59.66,4.8
002311,海大集团,SZ,7.0,75.65,20.0,49.99,6.0
002312,三泰控股,SZ,6.3,69.43,27.99,49.80,6.0
002313,日海智能,SZ,6.7,64.02,20.08,62.16,4.4
002314,南山控股,SZ,7.0,65.72,20.03,56.50,5.3
002315,焦点科技,SZ,6.4,62.03,20.65,65.42,4.5
002316,亚联发展,SZ,5.8,55.41,40.89,53.51,3.7
002317,众生药业,SZ,6.1,64.05,24.32,50.78,4.1
002318,久立特材,SZ,8.1,71.37,20.35,64.90,5.1
002319,*ST乐通,SZ,6.0,53.74,24.87,47.09,4.3
002320,海峡股份,SZ,8.1,69.27,20.33,54.20,6.4
002321,华英农业,SZ,5.2,55.64,23.94,53.38,4.7
002322,理工环科,SZ,6.6,67.56,68.54,73.04,5.3
002323,*ST百特,SZ,6.5,53.09,94.4,62.01,6.1
002324,普利特,SZ,6.8,75.19,67.17,63.03,6.4
002325,洪涛股份,SZ,6.9,60.57,25.58,67.81,5.0
002326,永太科技,SZ,7.1,63.6,20.85,45.91,4.5
002327,富安娜,SZ,7.5,69.66,27.91,65.97,6.4
002328,新朋股份,SZ,6.6,65.58,20.33,65.13,4.8
002329,皇氏集团,SZ,5.3,52.74,27.0,54.75,3.8
002330,得利斯,SZ,4.9,63.83,20.0,57.85,4.8
002331,皖通科技,SZ,7.0,61.2,24.37,63.02,6.4
002332,仙琚制药,SZ,5.8,66.65,23.5,51.20,4.8
002333,*ST罗普,SZ,5.6,55.36,20.01,69.61,4.6
002334,英威腾,SZ,6.2,60.04,27.56,69.72,4.2
002335,科华恒盛,SZ,7.3,69.91,40.91,60.44,6.2
002336,*ST人乐,SZ,5.7,62.7,21.87,67.09,5.5
002337,赛象科技,SZ,6.7,63.19,24.5,71.70,4.4
002338,奥普光电,SZ,7.1,69.96,70.34,54.28,6.2
002339,积成电子,SZ,5.5,58.9,31.83,62.46,4.2
002340,格林美,SZ,7.1,73.61,20.52,50.40,5.6
002341,新纶科技,SZ,5.5,48.14,31.71,51.84,3.9
002342,巨力索具,SZ,5.5,58.18,29.62,61.84,4.3
002343,慈文传媒,SZ,6.5,63.09,20.11,56.52,5.1
002344,海宁皮城,SZ,7.5,61.7,82.13,70.63,6.2
002345,潮宏基,SZ,6.5,57.1,20.42,74.98,5.2
002346,柘中股份,SZ,6.4,62.83,20.01,68.59,4.9
002347,泰尔股份,SZ,6.4,63.02,20.06,70.79,4.3
002348,高乐股份,SZ,6.2,58.91,20.26,65.26,4.8
002349,精华制药,SZ,6.0,55.92,22.35,67.03,4.6
002350,北京科锐,SZ,5.3,63.44,20.51,62.75,4.3
002351,漫步者,SZ,7.5,72.85,29.73,55.74,6.3
002352,顺丰控股,SZ,7.1,70.91,28.57,52.39,5.5
002353,杰瑞股份,SZ,7.3,75.33,46.73,53.61,5.3
002354,*ST天娱,SZ,5.8,58.94,20.02,45.26,3.7
002355,兴民智通,SZ,6.8,59.51,20.05,63.37,4.6
002356,*ST赫美,SZ,6.6,46.93,20.4,55.20,4.6
002357,富临运业,SZ,6.6,68.09,21.21,65.34,5.5
002358,森源电气,SZ,6.6,56.62,22.79,45.90,3.9
002359,*ST北讯,SZ,4.8,44.66,20.08,43.47,3.7
002360,同德化工,SZ,6.4,64.56,20.42,77.58,4.2
002361,神剑股份,SZ,6.0,57.59,98.83,68.88,6.0
002362,汉王科技,SZ,6.6,63.76,20.41,57.19,4.9
002363,隆基机械,SZ,6.5,58.42,57.6,60.26,4.8
002364,中恒电气,SZ,6.0,69.11,27.0,48.79,4.4
002365,永安药业,SZ,4.8,56.33,24.39,53.67,3.7
002366,台海核电,SZ,5.6,48,20.32,46.91,4.1
002367,康力电梯,SZ,7.7,66.02,30.1,65.05,5.0
002368,太极股份,SZ,7.0,78.45,20.0,53.53,6.4
002369,卓翼科技,SZ,6.2,55.86,37.37,55.50,4.9
002370,亚太药业,SZ,5.8,49.37,73.11,50.11,4.6
002371,北方华创,SZ,7.4,79.23,77.92,55.73,7.4
002372,伟星新材,SZ,7.7,78.78,85.41,72.83,6.5
002373,千方科技,SZ,7.8,81.3,64.11,60.26,6.0
002374,丽鹏股份,SZ,6.0,56.73,20.37,70.50,4.5
002375,亚厦股份,SZ,7.5,63.79,20.0,65.39,6.4
002376,新北洋,SZ,7.5,74.02,20.31,47.22,4.6
002377,国创高新,SZ,6.2,63.34,20.38,65.25,4.5
002378,章源钨业,SZ,7.1,60.27,20.0,66.39,4.7
002379,宏创控股,SZ,5.7,58.57,27.32,60.04,4.5
002380,科远智慧,SZ,6.5,69.4,23.61,73.52,4.9
002381,双箭股份,SZ,7.5,70.16,88.39,74.93,6.0
002382,蓝帆医疗,SZ,6.6,59.37,20.27,49.01,4.2
002383,合众思壮,SZ,7.1,56.35,20.54,67.29,4.6
002384,东山精密,SZ,8.0,85.83,90.34,64.44,7.6
002385,大北农,SZ,7.4,69.76,86.3,50.64,5.9
002386,天原集团,SZ,6.2,60.96,20.66,66.54,5.3
002387,维信诺,SZ,7.4,65.95,56.77,55.23,6.4
002388,新亚制程,SZ,6.5,67.53,23.76,74.12,5.7
